"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/2014","3.1850","3.2030","3.2450","3.1472","","-0.16%"
"11/01/2014","3.1900","3.2200","3.2475","3.1600","","-0.93%"
"10/01/2014","3.2200","3.2900","3.3100","3.1475","","-1.53%"
"09/01/2014","3.2700","3.8450","3.8800","3.2000","","-12.80%"
"08/01/2014","3.7500","3.4500","3.9125","3.3550","","8.70%"
"07/01/2014","3.4500","3.3050","3.7150","3.0092","","4.23%"
"06/01/2014","3.3100","2.9950","3.4000","2.8800","","9.09%"
"05/01/2014","3.0343","2.8350","3.0750","2.8300","","7.60%"
"04/01/2014","2.8200","2.7200","2.8450","2.6825","","4.83%"
"03/01/2014","2.6900","2.5500","2.7000","2.5247","","4.67%"
"02/01/2014","2.5700","2.3800","2.5825","2.3800","","8.44%"
"01/01/2014","2.3700","2.3200","2.4700","2.3063","","0.85%"
"12/01/2013","2.3500","2.2650","2.3650","2.2638","","3.98%"
"11/01/2013","2.2600","2.2100","2.2950","2.1965","","1.80%"
"10/01/2013","2.2200","2.1800","2.2200","2.1615","","2.54%"
"09/01/2013","2.1650","2.1550","2.1905","2.1325","","0.81%"
"08/01/2013","2.1475","2.0800","2.1550","2.0525","","4.00%"
"07/01/2013","2.0650","2.0400","2.0900","2.0082","","1.98%"
"06/01/2013","2.0250","1.9975","2.0425","1.9863","","1.50%"
"05/01/2013","1.9950","1.9745","2.0000","1.9525","","1.17%"
"04/01/2013","1.9720","1.9400","1.9750","1.9275","","1.91%"
"03/01/2013","1.9350","1.9080","1.9453","1.8990","","1.04%"
"02/01/2013","1.9150","1.9080","1.9220","1.8865","","0.74%"
"01/01/2013","1.9010","1.9065","1.9160","1.8813","","-0.11%"
"12/01/2012","1.9030","1.9036","1.9075","1.8780","","0.10%"
"11/01/2012","1.9011","1.8906","1.9162","1.8703","","0.70%"
"10/01/2012","1.8878","1.9150","1.9240","1.8728","","-0.35%"
"09/01/2012","1.8944","1.9333","1.9415","1.8902","","-1.88%"
"08/01/2012","1.9306","1.9550","1.9610","1.9225","","-1.09%"
"07/01/2012","1.9518","1.9355","1.9640","1.9340","","0.61%"
"06/01/2012","1.9400","1.8931","1.9435","1.8848","","3.18%"
"05/01/2012","1.8803","1.8548","1.9117","1.8483","","1.47%"
"04/01/2012","1.8530","1.7979","1.8654","1.7717","","4.39%"
"03/01/2012","1.7750","1.6974","1.7811","1.6998","","4.41%"
"02/01/2012","1.7000","1.6771","1.7179","1.6809","","1.37%"
"01/01/2012","1.6771","1.6370","1.7520","1.6395","","2.45%"
"12/01/2011","1.6370","1.6540","1.6620","1.6270","","-1.56%"
"11/01/2011","1.6630","1.5945","1.6675","1.5920","","4.36%"
"10/01/2011","1.5935","1.5854","1.6425","1.5867","","-0.47%"
"09/01/2011","1.6010","1.5260","1.6035","1.5259","","4.96%"
"08/01/2011","1.5254","1.5080","1.5425","1.5070","","1.03%"
"07/01/2011","1.5098","1.5120","1.5200","1.5033","","-0.15%"
"06/01/2011","1.5120","1.5040","1.5185","1.5030","","0.53%"
"05/01/2011","1.5040","1.5065","1.5178","1.5015","","-0.17%"
"04/01/2011","1.5065","1.5090","1.5245","1.4913","","-0.17%"
"03/01/2011","1.5090","1.5110","1.5450","1.5102","","0.47%"
"02/01/2011","1.5020","1.5625","1.5775","1.4922","","-3.87%"
"01/01/2011","1.5625","1.4840","1.5697","1.4740","","5.40%"
"12/01/2010","1.4825","1.4465","1.4898","1.4258","","2.49%"
"11/01/2010","1.4465","1.4315","1.4560","1.4185","","1.01%"
"10/01/2010","1.4320","1.4170","1.4450","1.4188","","0.49%"
"09/01/2010","1.4250","1.4385","1.4450","1.4230","","-0.68%"
"08/01/2010","1.4347","1.4412","1.4563","1.4192","","-0.25%"
"07/01/2010","1.4383","1.4412","1.4587","1.4112","","-0.29%"
