"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2021","36.080","36.180","36.370","35.930","","0.22%"
"10/01/2021","36.000","36.210","36.365","35.980","","-0.08%"
"09/01/2021","36.030","36.260","36.480","35.970","","0.28%"
"08/01/2021","35.930","36.130","36.130","36.130","","0.00%"
"07/01/2021","35.930","36.160","36.500","36.105","","-0.06%"
"06/01/2021","35.950","36.500","36.500","36.070","","-1.51%"
"05/01/2021","36.500","36.050","36.500","35.850","","1.19%"
"04/01/2021","36.070","36.000","36.141","35.500","","0.90%"
"03/01/2021","35.750","36.020","36.040","35.910","","-0.17%"
"02/01/2021","35.810","36.400","36.400","35.995","","0.03%"
"01/01/2021","35.800","36.500","36.820","35.750","","-1.92%"
"12/01/2020","36.500","38.330","38.330","36.075","","-4.77%"
"11/01/2020","38.330","38.340","38.368","38.290","","-0.03%"
"10/01/2020","38.340","38.417","38.417","38.330","","-0.20%"
"09/01/2020","38.417","38.127","38.417","37.500","","0.76%"
"08/01/2020","38.127","38.445","38.458","37.396","","-0.83%"
"07/01/2020","38.445","38.510","38.535","38.335","","-0.17%"
"06/01/2020","38.510","38.615","39.153","38.480","","-0.27%"
"05/01/2020","38.615","37.896","39.156","37.226","","1.82%"
"04/01/2020","37.926","37.625","38.295","37.366","","1.00%"
"03/01/2020","37.550","37.620","37.953","37.396","","0.93%"
"02/01/2020","37.203","37.500","38.103","37.059","","-0.79%"
"01/01/2020","37.500","37.655","38.224","37.184","","-0.29%"
"12/01/2019","37.610","37.480","38.168","37.348","","0.40%"
"11/01/2019","37.460","37.037","38.402","36.955","","0.70%"
"10/01/2019","37.198","37.360","37.840","36.930","","-0.06%"
"09/01/2019","37.220","37.155","37.877","36.850","","0.30%"
"08/01/2019","37.110","37.140","37.455","36.944","","0.08%"
"07/01/2019","37.080","37.110","37.224","36.974","","0.16%"
"06/01/2019","37.020","37.060","37.215","36.962","","0.27%"
"05/01/2019","36.920","36.500","37.413","36.449","","0.06%"
"04/01/2019","36.898","36.500","37.084","36.231","","1.09%"
"03/01/2019","36.500","36.500","37.175","36.199","","-0.38%"
"02/01/2019","36.639","36.500","36.822","36.192","","-0.06%"
"01/01/2019","36.662","36.500","36.771","36.050","","0.44%"
"12/01/2018","36.500","36.800","36.852","36.148","","-0.82%"
"11/01/2018","36.800","36.475","36.823","35.951","","0.89%"
"10/01/2018","36.475","36.415","36.486","35.550","","0.16%"
"09/01/2018","36.415","36.450","36.470","35.536","","-0.10%"
"08/01/2018","36.450","35.900","36.496","35.782","","2.24%"
"07/01/2018","35.650","35.580","35.913","35.475","","0.25%"
"06/01/2018","35.560","35.530","35.803","35.500","","0.28%"
"05/01/2018","35.460","35.475","35.770","35.440","","0.41%"
"04/01/2018","35.315","35.500","35.698","35.115","","-0.52%"
"03/01/2018","35.500","35.210","35.627","35.132","","1.08%"
"02/01/2018","35.120","35.255","35.609","35.118","","-1.07%"
"01/01/2018","35.500","35.500","35.676","35.115","","0.00%"
"12/01/2017","35.500","35.500","35.600","35.450","","0.00%"
"11/01/2017","35.500","35.516","35.560","35.350","","-0.05%"
"10/01/2017","35.516","36.500","36.530","35.450","","-2.70%"
"09/01/2017","36.500","36.500","36.600","36.369","","0.00%"
"08/01/2017","36.500","36.200","36.500","36.200","","0.83%"
"07/01/2017","36.200","36.032","36.400","35.998","","0.28%"
"06/01/2017","36.100","36.200","36.255","35.996","","-0.28%"
"05/01/2017","36.200","36.100","36.335","35.959","","0.28%"
"04/01/2017","36.100","36.100","36.340","35.854","","0.00%"
"03/01/2017","36.100","35.900","36.270","35.741","","0.56%"
